Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Y1,Y21,Y22,Y23,Var38,Var39,Var40,Y31,Y32,Y33,Y41,Y42,Y43,Y51,Y52,Y53,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20921003,20/09/21 월요일,44700,81.5,41,81.5,180,36,1200,108.5,19.5,10,3,3,18.1,9.1,0.1,7.509,51.929,50.579,0,0,0,5,8,26,33,37,25,23,22,0.0192,143.2,117.6,146.6,35.53,36.67,37.02,0,-0.56,-0.65,310.6,222.6,288.3,388,453.6,422.6,9.7,P2E09,P2E09,91.99,91.99,83.39,84.29,16.49,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20922001,20/09/22 화요일,29700,123,21,123,80,36,1200,107,20.5,9.8,3,3,17.8,9.7,0.1,14.488,60.759,58.965,0,0,0,13,16,42,48,52,34,32,26,0.0188,154.1,166.3,157.8,36.35,37.13,37.54,0,-0.5,-0.67,397.3,389.3,407.3,412.6,375.2,389.8,7.4,P2E03,P2E03,99.81,99.95,88.05,90.35,18.58,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20922002,20/09/22 화요일,29700,123,21,123,80,36,1200,107,19.5,9.5,3,3,17,11,-1,14.462,60.537,58.218,0,0,0,10,13,40,47,52,35,32,25,0.0188,177.6,167.4,170.3,36.32,37.26,35.38,0,-0.36,-0.47,415.8,421.5,269,295.4,338.1,278.7,7,P2E08,P2E08,99.78,99.94,89.2,89.22,15.87,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20923001,20/09/23 수요일,29700,123,21,123,30,36,1200,107,19.3,10,3,3,16.8,9.7,0.3,14.878,65.871,65.297,0,5,8,33,27,31,41,37,21,10,3,0.019,183.6,166,173.2,39.11,39.4,38.74,0,-0.57,-0.84,412.3,552.9,458.7,415.7,424.7,477,4.4,P2E05,P2E05,99.36,99.75,85.66,87.42,15.25,I,AL,AL,2600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20923002,20/09/23 수요일,36200,118,24,118,70,36,1200,107,20,13.3,3,3,16.9,8.8,12.2,15.512,64.733,62.698,0,0,0,11,11,35,49,60,40,38,30,0.0174,157.2,154.5,147.9,36.64,35.4,36.19,0,-0.59,-0.82,296.4,323.5,356.9,290.6,273.2,368.7,7.5,P2E07,P2E07,99.82,99.93,87.93,89.13,0,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20923003,20/09/23 수요일,36200,118,24,118,70,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0189,166.4,170.3,169.4,36.44,36.25,35.67,0,-0.33,-0.5,346.5,291.3,338.9,396.4,298.2,357.2,4.7,P2E08,P2E08,99.68,99.92,87.76,88.54,14.1,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20923004,20/09/23 수요일,29100,104,28,104,130,36,1200,107.5,20.3,10.1,3,3,17.3,9.3,-0.5,9.531,59.274,57.856,0,0,0,4,8,27,36,42,30,28,24,0.0192,139.4,137.2,143.5,37.33,36.96,36.29,0,-0.63,-0.68,481.4,497.9,459.6,543.3,533,542.2,8.1,P2E10,P2E10,92,91.99,83.59,84.8,6.52,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20924001,20/09/24 목요일,29100,104,28,104,130,36,1200,107.5,20.3,10.1,3,3,17.4,10.5,1.3,9.527,58.835,56.848,0,0,0,10,13,35,39,42,30,26,22,0.019,141.1,140.2,143.5,36.89,37.45,35.56,0,-0.53,-0.48,504.5,508.4,508.5,414.3,467.7,408.5,9.1,P2E06,P2E06,92.02,92.02,84.42,85.4,13.54,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20924002,20/09/24 목요일,29100,104,28,104,120,36,1200,107.5,20.4,10,3,3,17,9.2,0.4,10.213,60.311,57.952,0,0,0,5,8,29,39,44,31,28,23,0.0185,160.2,156.2,158.5,34.45,35.91,36,0,-0.38,-0.43,282.7,308,278.9,492.9,480.5,471.5,7,P2E07,P2E07,96,96.01,86.54,88.55,0,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20924003,20/09/24 목요일,29100,104,28,104,120,36,1200,107.5,20,10,3,3,17.7,10.2,1.9,10.391,60.812,58.907,0,0,0,6,8,30,40,47,33,32,27,0.019,160.7,157.9,160.2,36.25,36.26,35.93,0,-0.53,-0.52,315.3,308.5,302.8,537.6,542.9,525.2,7.4,P2E10,P2E10,96.01,95.98,87.15,87.72,6.56,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20924004,20/09/24 목요일,29100,104,28,104,125,36,1200,107.5,20.5,10,3,3,17.5,9,1.8,10.022,60.701,58.232,0,0,0,7,10,32,40,45,32,29,25,0.0191,155.4,155.8,159.4,36.39,36.55,37.16,0,-0.46,-0.48,490.2,502.5,502.1,466.8,479.4,457.5,7.5,P2E01,P2E01,91.99,91.98,83.16,84.25,14.55,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20924005,20/09/24 목요일,30200,121,28,121,90,36,1200,107,20.5,10,3,3,17.4,8.7,0.8,12.964,61.945,60.47,0,0,0,14,16,44,51,55,37,36,30,0.0184,169.8,171.8,170.2,35.27,36.23,36.23,0,-0.55,-0.58,471.9,453.1,415.1,504.2,496.5,482.7,8.4,P2E03,P2E03,99.82,99.94,88.75,89.68,16.69,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20925001,20/09/25 금요일,26400,79.5,33,79.5,220,36,1200,109,19.7,9.8,3,3,17,11,0,6.241,50.608,51.374,0,0,0,3,6,19,26,32,22,20,19,0.0191,144.8,124.8,144.4,37.05,36.85,36.03,0,-0.69,-0.68,267.4,254.4,285.5,435.3,438.9,414.3,9.3,P2E08,P2E08,92.01,92.02,83.77,85.72,11.35,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20925002,20/09/25 금요일,26400,79.5,33,79.5,210,36,1200,109,20.2,10,3,3,17,7.8,1,6.515,53.945,51.717,0,0,0,5,6,21,28,33,23,21,18,0.0196,149.8,152.6,130.7,35.68,36.52,36.6,0,-0.5,-0.57,262.8,286.5,254,412,413.6,403.3,9.4,P2E03,P2E03,92.01,91.99,83.65,86.46,13.13,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20928001,20/09/28 월요일,41800,107,29,107,60,36,1200,107,20.9,10.4,3,3,16.9,8.6,0.2,17.04,64.284,62.529,0,0,0,7,8,24,35,50,37,32,23,0.0192,148,151.9,148.5,36.42,36.53,35.9,0,-0.56,-0.66,506.4,481,456.4,438,465.8,444.1,7.6,P2E05,P2E05,99.69,99.89,87.75,89.45,15.91,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20928002,20/09/28 월요일,41800,107,29,107,60,36,1200,107,21,10.4,3,3,17.4,10.3,0.2,17.036,65.239,63.421,0,0,0,11,11,33,45,53,37,33,22,0.019,141.5,144,143.5,36.55,36.38,36.6,0,-0.51,-0.56,366.4,372.5,384,508.1,486.6,506.5,6.9,P2E07,P2E07,99.7,99.81,88.22,89.04,0,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20928003,20/09/28 월요일,36200,118,24,118,170,36,1200,108.5,20,10,3,3,18,9.6,-0.6,7.782,53.868,53.95,0,0,0,5,8,26,33,38,26,23,22,0.0193,129.9,135,120.1,36.57,37.49,37.1,0,-0.47,-0.56,305.1,307.4,296.1,433.8,458.6,480.8,10.8,P2E10,P2E10,92.01,92.02,84.04,83.07,5.96,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20929001,20/09/29 화요일,35500,85,31,85,170,36,1200,108.5,20,10,3,3,17.8,9.7,-1.4,7.964,53.901,51.775,0,0,0,6,8,28,34,37,26,22,21,0.0189,153.3,130.6,150.9,35.57,36.69,36.71,0,-0.58,-0.6,355.6,331.9,309.8,384.6,510,431.9,7.3,P2E11,P2E11,92.02,92.02,83.08,82.88,14.19,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20929002,20/09/29 화요일,36300,129,23,129,80,36,1200,107,20.5,10,3,3,17.8,9.3,0.4,15.495,63.686,61.593,0,0,0,10,12,36,48,54,39,36,30,0.0187,190.4,202.7,193.6,35.47,35.47,35.65,0,-0.61,-0.6,358.7,340.5,351.2,476,492.9,504.4,6.6,P2E02,P2E02,99.57,99.77,87.42,90.02,16.34,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20929003,20/09/29 화요일,35500,85,31,85,130,36,1200,107.5,20.4,10.2,3,3,17.6,9.2,-1.2,9.484,59.288,57.504,0,0,0,10,11,33,39,43,31,28,23,0.019,163.4,161.8,161.1,35.91,36.3,36.42,0,-0.51,-0.48,341.8,368,326.4,376.6,384.9,357.7,7.9,P2E05,P2E05,92.09,92.02,83.97,84.56,14.95,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A05001,20/10/05 월요일,43000,118,23,118,90,36,1200,107,20.2,10,3,3,17.9,9.6,-0.1,15.082,63.411,62.674,0,0,0,0,-1,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P2E03,P2E03,99.69,99.94,88.61,89.26,12.44,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A05002,20/10/05 월요일,43000,118,23,118,90,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A05003,20/10/05 월요일,43000,118,23,118,90,36,1200,107,20,10,3,3,18.1,10.3,-1,12.986,62.244,61.275,0,0,0,10,12,36,44,50,34,31,24,0.019,151.8,153,152.5,36.39,36.9,36.96,0,-0.56,-0.72,446.4,413.8,434.7,477.6,407.9,374,8.7,P2E07,P2E07,99.79,99.91,87.56,90.09,0,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A05004,20/10/05 월요일,34900,109,26,109,90,36,1200,107,20.5,10.2,3,3,17.5,8.9,-0.8,13.39,57.74,57.152,0,0,0,8,10,35,42,47,33,29,21,0.0189,166.7,171.3,180.1,36.99,37.39,37.4,0,-0.56,-0.7,415.2,409.8,395.6,381.8,367.1,380.9,9.2,P2E02,P2E02,99.74,99.79,87.53,90.81,15.58,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A06001,20/10/06 화요일,34900,109,26,109,100,36,1200,107,20.2,10,3,3,17.3,9,-1,12.005,59.047,58.121,0,0,0,7,10,33,42,47,33,29,25,0.019,155.1,167.6,163,36.76,36.95,36.85,0,-0.53,-0.69,352.1,378.6,349.6,431.4,450,429.1,6.4,P2E07,P2E07,96,96.02,85.42,87.2,0,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A06002,20/10/06 화요일,34900,109,26,109,100,36,1200,107,19.5,9.7,3,3,17.6,9.8,-0.8,11.984,60.566,59.447,0,0,0,16,17,40,44,48,31,29,25,0.0189,124.3,151.9,140.1,37.39,36.25,37.28,0,-0.44,-0.5,466.1,467.5,470.3,510.7,501.3,468,8.9,P2E01,P2E01,95.93,96.02,85.12,86.1,15.35,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A07001,20/10/07 수요일,34900,109,26,109,150,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0188,167.1,154.7,161.4,37.14,36.97,36.22,0,-0.47,-0.49,403.8,370,428.6,393.2,410.7,436.4,7.9,P2E06,P2E06,92.01,92.02,83.15,85.05,12.69,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A07002,20/10/07 수요일,34900,109,26,109,150,36,1200,107.5,20,10,3,3,17.5,9.1,-0.9,8.464,57.137,54.948,0,0,0,6,9,29,37,40,28,26,22,0.019,136.9,137.8,124.8,36.84,37.11,37.09,0,-0.43,-0.42,355.2,331.7,374.4,457.8,423.9,436.7,8.1,P2E06,P2E06,92.01,92.02,83.15,85.05,12.69,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A07003,20/10/07 수요일,34900,109,26,109,80,36,1200,107,20,9.8,3,3,17.5,8.6,-0.5,14.436,63.86,62.365,0,0,0,11,13,41,49,55,36,33,27,0.0188,157.6,165.1,161.7,36.3,36.84,35.97,0,-0.51,-0.57,419.2,434.7,370.5,551.3,552,559.8,7.4,P2E08,P2E08,99.68,99.94,88.03,89.38,,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A07004,20/10/07 수요일,35800,126,20,126,80,36,1200,107,20.2,9.8,3,3,17.7,10.6,0.2,14.44,61.087,59.201,0,0,0,15,17,43,47,53,35,32,24,0.0188,153.3,143.3,183.6,37.86,37.87,37.66,0,-0.75,-0.77,316.1,331.9,312.9,455.7,463.8,345.6,9.1,P2E10,P2E10,99.47,99.3,89.1,88.92,6.38,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A07005,20/10/07 수요일,38000,91,30,91,180,36,1200,108.5,19.6,10.2,3,3,17.4,9,-0.7,7.096,51.35,50.801,0,0,0,6,9,28,34,37,25,24,22,0.0191,115,121.1,121.3,36.89,37.65,35.77,0,-0.44,-0.62,280.5,280.1,284,397,368.8,369.8,5.9,P2E03,P2E03,92.02,92.02,83.23,86.07,13.46,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A08001,20/10/08 목요일,38000,91,30,91,220,36,1200,109,19.8,10,3,3,18.1,9.6,0,5.985,53.41,51.408,0,1,0,10,10,26,30,33,23,20,17,0.0193,130,128.2,125.2,37.05,36.11,37,0,-0.29,-0.33,239.6,243.8,250,376.5,358.2,347.1,7.1,P2E10,P2E10,92.02,92.02,84.08,85.06,5.14,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A08002,20/10/08 목요일,35500,85,31,85,130,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A08003,20/10/08 목요일,0,0,0,0,130,36,1200,107.5,20.9,10,3,3,17.4,9,-0.6,9.097,60.841,58.546,0,0,0,8,10,29,34,37,27,21,16,0.0191,140.3,126.2,138.8,36.49,37.46,37.64,0,-0.68,-0.65,329.7,352.1,458.5,457.9,480.4,417.3,9.7,P2E02,P2E02,91.99,91.99,81.82,86.45,15.56,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A09001,20/10/09 금요일,38000,88,29,88,130,36,1200,107.5,20.1,10.2,3,3,17.3,9.6,-0.7,9.531,62.741,59.983,0,0,0,9,11,32,38,41,30,26,21,0.019,137.6,148.3,139.1,36.32,36.95,36.77,0,-0.62,-0.65,300.9,308.6,303.9,522.5,536.8,526,9.8,P2E04,P2E04,92.01,92.01,83.41,86.01,15.07,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A09002,20/10/09 금요일,31100,89,26,89,170,36,1200,108.5,20.4,10.5,3,3,17.8,8.3,-0.8,7.478,56.221,54.562,0,0,0,6,8,25,31,36,25,22,20,0.0193,118.9,126,117.2,36.48,37.14,37.15,0,-0.34,-0.42,424.1,408.8,438.5,491,499.8,489.7,10.2,P2E08,P2E08,92.01,92.02,82.91,84.82,13.43,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A09003,20/10/09 금요일,38000,88,29,88,190,36,1200,110,20.7,10.2,3,3,18.3,9.8,0.6,6.528,54.34,53.573,0,0,0,5,6,21,27,30,21,18,14,0.0195,113.9,124.3,119.3,35.38,37.05,36.45,0,-0.36,-0.43,386.5,404.9,324.8,436.5,469.3,461.3,8.6,P2E04,P2E04,92.02,92.02,83.34,86.62,12.62,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A09004,20/10/09 금요일,38000,88,29,88,200,36,1200,110,20,10.2,3,3,18.6,9,0.2,6.489,53.559,51.876,0,0,0,7,8,23,28,31,22,20,15,0.0192,134.3,137.6,136.8,36.7,35.57,36.83,0,-0.44,-0.55,266.2,292.9,295.4,414.3,414,417.3,8.4,P2E08,P2E08,91.97,91.98,83.66,85.36,10.73,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A12001,20/10/12 월요일,41000,82,37,82,220,36,1200,108.5,19.5,9.7,3,3,17.6,9.5,-0.7,5.99,50.487,49.855,0,1,0,3,5,20,27,31,20,18,16,0.0197,123.5,114.5,128.3,36.43,37.54,37.47,0,-0.44,-0.48,321.1,201.4,250.9,423.4,527.9,436.6,11.2,P2E02,P2E02,69.93,69.96,60.7,61.71,13.38,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A12002,20/10/12 월요일,31100,89,26,89,140,36,1200,107.5,20.8,10.4,3,3,17.9,10.2,-0.4,8.181,60.243,57.436,0,0,0,9,9,26,31,35,25,21,16,0.0192,124.5,122.6,131.4,35.86,37.3,37.41,0,-0.51,-0.63,370.4,401,401.9,520.1,476.4,504.4,9.2,P2E06,P2E06,92,92,83.36,85.07,13.72,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A12003,20/10/12 월요일,31100,89,26,89,140,36,1200,107.5,19.8,10.3,3,3,17.9,10.4,1.4,8.199,60.368,56.448,0,0,0,6,7,23,30,36,26,22,16,0.0194,134.1,133.7,135.8,36.88,36.35,37.31,0,-0.5,-0.59,380.5,417.1,419.7,509.8,498.6,524.8,7.7,P2E10,P2E10,92.01,91.99,83.1,84.1,5.69,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A12004,20/10/12 월요일,31000,111,25,111,80,36,1200,107,20.9,10.2,3,3,17.1,8.5,-1.1,15.069,63.86,61.762,0,0,0,5,6,25,37,49,35,31,25,0.0188,155.6,159.2,150.9,35.31,36.42,35.21,0,-0.49,-0.65,427.5,479.6,466.5,435.4,459.7,427.7,7,P2E01,P2E01,99.72,99.92,87.78,89.81,15.78,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A13001,20/10/13 화요일,29900,95,30,95,180,36,1200,108.5,19.7,9.9,3,3,17,9,0.8,7.292,50.791,50.733,0,1,0,3,6,23,30,35,24,21,19,0.0192,126.6,133.3,145.2,35.47,36.08,36.51,0,-0.44,-0.47,354.6,348.4,365,247.4,256,274.6,8.3,P2E06,P2E06,92.01,92.02,83.43,85.33,12.6,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A13002,20/10/13 화요일,29900,95,30,95,80,36,1200,107,20.7,10.2,3,3,17,8.7,-0.4,14.935,63.411,61.83,0,0,0,7,9,30,42,53,37,35,28,0.0189,174.2,186.3,190.8,35.78,36.51,36.14,0,-0.39,-0.49,452.7,473.4,444.7,464.7,479.6,424.8,5.8,P2E01,P2E01,99.69,99.89,87.55,89.41,16.8,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A14001,20/10/14 수요일,32300,83,29,83,30,36,1200,107,19.8,9.9,3,3,16.5,9.2,0,20.035,65.63,62.799,0,3,4,17,18,42,47,49,36,24,7,0.0185,213.7,185.3,170.3,38.49,39.82,40.16,0,-0.31,-0.4,247.9,457.6,516.7,401.6,404.5,410,4.8,P2E05,P2E05,99.18,99.84,83.55,85.32,,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A14002,20/10/14 수요일,32300,83,29,83,220,36,1200,109,19.5,9.8,3,3,18.1,9.9,-1,6.376,50.391,49.397,0,0,0,9,10,25,30,34,20,20,18,0.0193,112,123.3,115.2,37.22,36.73,37.79,0,-0.51,-0.45,227.4,236.1,311.8,368.1,319.2,377.5,8.2,P2E09,P2E09,92.01,92.01,82.78,83.82,13.35,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A15001,20/10/15 목요일,35600,94,29,94,120,36,1200,107.5,21,10.5,3,3,17.3,8.8,-1.3,9.523,63.397,61.81,0,0,0,11,11,31,36,42,28,26,20,0.0194,150.2,142.3,151.9,36.06,36.79,36.68,0,-0.61,-0.59,430.6,429.7,377,499.4,493.2,492,7.2,P2E02,P2E02,95.89,95.92,83.88,88.53,16.1,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A15002,20/10/15 목요일,35600,94,29,94,120,36,1200,107.5,19.9,10.1,3,3,16.5,11.2,0.7,10.013,61.598,59.428,0,0,0,10,11,33,39,45,29,27,22,0.0188,157.8,158.3,157.5,36.75,36.86,35.71,0,-0.67,-0.57,362.1,330.5,320,489.7,497.4,493.9,8.8,P2E02,P2E02,95.95,95.97,86.57,88.3,13.84,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A15003,20/10/15 목요일,34700,120,24,120,85,36,1200,107,20.3,10,3,3,17.1,9.1,0.5,13.485,61.642,59.626,0,0,0,11,13,38,44,50,32,30,23,0.0189,175.4,176.2,177.6,36.24,36.59,36.36,0,-0.6,-0.72,409.7,409,400.9,438.8,387.9,421.1,6.3,P2E03,P2E03,99.71,99.95,89.05,91.6,15.71,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A16001,20/10/16 금요일,34700,120,24,120,85,36,1200,107,20,10,3,3,17.4,11,0.3,13.455,61.347,59.385,0,0,1,13,14,40,46,51,34,32,24,0.0189,178.6,174.7,168.9,36.74,37.15,37.18,0,-0.61,-0.76,397.6,419.7,419.9,386,380.8,326.2,7.1,P2E04,P2E04,99.91,99.93,89.15,91.78,16.34,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A16002,20/10/16 금요일,32800,87,28,87,180,36,1200,108.5,19.7,9.5,3,3,17.6,9.6,0.8,7.209,51.452,51.495,0,0,0,7,10,23,28,30,18,16,11,0.019,146.8,133.2,130.4,36.83,37.34,35.85,0,-0.55,-0.73,238.3,226.2,284.8,371.4,395,412.2,8,P2E06,P2E06,92.02,92.02,83.6,85.54,13.03,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A16003,20/10/16 금요일,32800,87,28,87,190,36,1200,110,19.8,10,3,3,18.1,9.3,-0.8,6.897,50.776,49.363,0,0,0,5,6,20,26,31,19,19,15,0.0194,133.3,131,127.3,37.49,37.77,36.1,0,-0.53,-0.69,202.9,208.4,278.8,432.4,438.5,502.8,9,P2E10,P2E10,92.02,92.02,83.37,85.33,5.44,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A16004,20/10/16 금요일,32800,87,28,87,200,36,1200,110,20.2,10.3,3,3,17.7,10.4,0.5,6.155,50.116,49.378,0,1,0,4,5,18,25,32,20,20,16,0.0196,141.5,123.7,139.3,36.18,36.85,36.86,0,-0.44,-0.53,198,199.4,240.9,501.1,527.5,429.3,9.7,P2E01,P2E01,92,91.99,83.03,84.22,12.01,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A17001,20/10/17 토요일,32800,87,28,87,200,36,1200,110,20.3,10.3,3,3,17.9,10.5,-0.3,6.176,49.084,49.156,0,1,0,7,8,22,28,32,19,19,17,0.0192,143,121.8,123.6,36.36,37.13,37.2,0,-0.63,-0.76,196.2,218,211.2,425.2,560.4,411.8,10.4,P2E03,P2E03,92.01,92.01,84.25,85.94,10.94,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A19001,20/10/19 월요일,49100,102,26,102,50,36,1200,107,20.5,10,3,3,16.9,9.9,0.7,16.966,63.889,63.411,-1,-1,-1,10,10,32,38,43,30,23,11,0.0188,134.6,131.5,131.6,36.1,36.56,36.11,0,-0.46,-0.44,318.7,312.2,300.2,450.1,467.2,420.2,3.9,P2E06,P2E06,99.3,99.68,84.88,86.55,15.75,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A19002,20/10/19 월요일,34700,120,24,120,50,36,1200,107,20.5,10,3,3,17.3,9.9,0.6,16.94,64.554,62.008,-1,-1,0,12,12,35,38,41,28,21,8,0.0189,136.8,145,159.2,36.17,37.28,36.4,0,-0.59,-0.72,406.4,443.4,511.9,462.5,482.1,495.3,5.6,P2E08,P2E08,99.38,99.9,85.6,86.57,14.53,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A20001,20/10/20 화요일,39400,108,27,108,100,36,1200,107,20.6,10.1,3,3,17.4,8.5,-0.6,11.949,63.035,59.631,-1,-1,0,12,13,36,41,43,30,27,19,0.0191,196.4,177.6,195.7,36.86,36.37,36.75,0,-0.65,-0.69,353.3,416.9,440,474.4,448.5,467.1,7.6,P2E10,P2E10,95.84,95.84,85.44,86.16,6.07,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A20002,20/10/20 화요일,39400,108,27,108,20,36,1200,107,19,10,3,3,16.7,9.5,1.2,18.576,69.343,68.171,8,15,15,39,28,28,42,37,18,9,2,0.0184,228.8,216.7,205.6,43.52,43.92,41.5,0,-0.35,-0.43,789.1,851.7,849.2,714.6,560.6,559.9,6,P2E04,P2E04,87,86.99,75.64,77.22,22.03,Y,AP,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A20003,20/10/20 화요일,34700,120,24,120,60,36,1200,107,20.6,10,3,3,16.9,9.1,-0.4,16.536,63.855,62.722,0,-1,0,12,14,37,41,46,32,26,16,0.0189,180.5,187.1,177.6,36.74,36.25,34.65,0,-0.5,-0.64,352,489.4,491.6,526.5,507.9,547.1,6,P2E05,P2E05,99.71,99.88,87.9,88.52,14.19,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20A21001,20/10/21 수요일,38600,80,32,80,220,36,1200,109,19.5,10,3,3,17.5,9.7,-0.6,6.141,51.23,49.392,0,-1,0,5,6,22,26,28,19,16,15,0.0194,138.8,125.3,137.5,36.28,36.52,36.77,0,-0.42,-0.45,261.5,227.2,251.4,395,299.6,367.6,8.8,P2E08,P2E08,92.02,92.02,82.37,84.4,10.86,J,PG,AP,3600,,,,,,,,
